Sample,CqH1,CqH2,CqH3,CqH4,CqH_CV,CqD1,CqD2,CqD3,CqD4,CqD_CV,CqC1,CqC2,CqC3,CqC4,CqC_CV,CqA1,CqA2,CqA3,CqA4,CqA_CV,CqH_avg,CqD_avg,CqC_avg,CqA_avg,CqH_scaled,CqD_scaled,CqC_scaled,CqA_scaled,SH_D,SH_C,SH_A,SH_T,%D,%C,%A
77.1,20.16,19.63,,,1.883722513,27.58,26.15,,,3.763866358,40,40,,,0,40,36.76,,,5.969322488,19.895,26.865,40,38.38,19.895,26.865,38.77,38.38,0.2530220158,0.000008605767957,0.00005763770134,0.2530882593,0.9997382594,0.00003400303112,0.0002277375549
77.2,19.45,20.25,,,2.849800629,24.71,24,,,2.061366515,40,40,,,0,40,40,,,0,19.85,24.355,40,40,19.85,24.355,38.77,40,1.397002717,0.000008341483247,0.00001817572359,1.397029234,0.9999810189,0.000005970872366,0.00001301026718
77.3,18.68,18.85,,,0.6405976701,27,26.9,,,0.2623772843,37.22,40,,,5.091315337,30.92,40,,,18.10640038,18.765,26.95,38.61,35.46,18.765,26.95,37.38,35.46,0.108995073,0.00001030522387,0.0001993197549,0.109204698,0.9980804399,0.0000943661221,0.001825193958
77.6,18.14,17.08,,,4.256292948,27.34,26.47,,,2.286500277,40,40,,,0,40,40,,,0,17.61,26.905,40,40,17.61,26.905,38.77,40,0.05049676673,0.000001765777959,0.000003847552187,0.05050238006,0.9998888502,0.00003496425232,0.0000761855616
78.1,19.31,18.02,,,4.887049278,24.94,24.13,,,2.334446679,40,40,,,0,35.98,40,,,7.482414478,18.665,24.535,40,37.99,18.665,24.535,38.77,37.99,0.542364564,0.000003668789015,0.00003219893119,0.5424004317,0.9999338722,0.000006763986164,0.00005936376394
78.2,20.18,20.38,,,0.6973439657,24.56,24.64,,,0.2299534248,40,40,,,0,34.96,37.9,,,5.706543883,20.28,24.6,40,36.43,20.28,24.6,38.77,36.43,1.5881364,0.00001123792631,0.0002908115774,1.58843845,0.999809845,0.000007074826421,0.0001830801675
78.3,20.98,21.04,,,0.2019343497,25.5,25.45,,,0.1387844517,40,40,,,0,40,40,,,0,21.01,25.475,40,40,21.01,25.475,38.77,40,1.436277809,0.00001863966389,0.00004061500439,1.436337064,0.999958746,0.00001297722127,0.00002827679199
78.4,18.94,19.14,,,0.7427592239,26.33,26.84,,,1.356495988,40,40,,,0,37.05,40,,,5.414574963,19.04,26.585,40,38.525,19.04,26.585,38.77,38.525,0.1698502005,0.000004757830713,0.00002881885067,0.1698837772,0.999802355,0.00002800638643,0.0001696386267
78.6,19.77,19.2,,,2.068518682,25.63,24.97,,,1.844626386,40,40,,,0,36.77,40,,,5.950123494,19.485,25.3,40,38.385,19.485,25.3,38.77,38.385,0.5634403646,0.000006476902113,0.00004322939963,0.5634900709,0.9999117885,0.0000114942613,0.00007671723401
79.1,20.3,18.97,,,4.789671602,25.58,24.95,,,1.763218968,40,40,,,0,29.52,31.46,,,4.499137932,19.635,25.265,40,30.49,19.635,25.265,38.77,30.49,0.6405285699,0.000007186572858,0.01141735538,0.6519531118,0.9824764362,0.00001102314373,0.01751254066
79.2,18.92,20.08,,,4.206378801,26.32,25.31,,,2.766522754,40,40,,,0,33.1,31.3,,,3.952770827,19.5,25.815,40,32.2,19.5,25.815,38.77,32.2,0.3984125026,0.000006544595109,0.003178082575,0.4015971298,0.9920700948,0.00001629641903,0.007913608788
79.3,20.3,20.38,,,0.2781147615,24.37,24,,,1.081784201,40,40,,,0,27.41,28.36,,,2.409006427,20.34,24.185,40,27.885,20.34,24.185,38.77,27.885,2.207379718,0.0000117151534,0.113233467,2.3206249,0.9512005658,0.000005048275316,0.04879438594
79.5,21.23,21.48,,,0.8278000248,24.52,25.07,,,1.568496591,40,40,,,0,34.69,33.96,,,1.503825055,21.355,24.795,40,34.325,21.355,24.795,38.77,34.325,2.922767006,0.0000236751874,0.002635645998,2.925426327,0.9990909629,0.0000080929016,0.0009009442397
80.1,20.13,20.42,,,1.011398109,24.94,24.23,,,2.042081817,40,40,,,0,40,40,,,0,20.275,24.585,40,40,20.275,24.585,38.77,40,1.599182762,0.00001119904604,0.00002440222671,1.599218364,0.9999777383,0.000007002824814,0.00001525884599
80.2,19.56,18.64,,,3.405959365,24.72,22.47,,,6.742912726,40,40,,,0,40,40,,,0,19.1,23.595,40,40,19.1,23.595,38.77,40,1.406719639,0.000004959875614,0.00001080734991,1.406735406,0.9999887916,0.000003525805629,0.000007682574746
80.3,18.68,18.18,,,1.918358061,25.16,24.11,,,3.013850701,40,40,,,0,40,40,,,0,18.43,24.635,40,40,18.43,24.635,38.77,40,0.4299780226,0.000003117314991,0.000006792491688,0.4299879324,0.9999769533,0.000007249773206,0.00001579693563
80.4,18.42,18.57,,,0.5734848185,26.42,26.94,,,1.378169139,40,40,,,0,40,40,,,0,18.495,26.68,40,40,18.495,26.68,38.77,40,0.108995073,0.000003260976265,0.000007105523259,0.1090054395,0.9999048992,0.00002991572053,0.00006518503379
81.1,18.64,19.11,,,1.760742713,24.26,24.93,,,1.926251447,40,40,,,0,34.43,33.8,,,1.305810559,18.875,24.595,40,34.115,18.875,24.595,38.77,34.115,0.6017911629,0.000004243644903,0.0005464481855,0.6023418547,0.9990857487,0.000007045243278,0.0009072060678
81.3,18.24,19.01,,,2.923340787,25.24,25.96,,,1.988737822,40,40,,,0,32.57,32.35,,,0.4792467402,18.625,25.6,40,32.46,18.625,25.6,38.77,32.46,0.2521466261,0.000003568465787,0.001447091965,0.2535972866,0.994279669,0.00001407138789,0.005706259655
81.4,19.62,19.8,,,0.6457596175,25.64,26.99,,,3.627566614,40,40,,,0,34.48,34.81,,,0.6735322205,19.71,26.315,40,34.645,19.71,26.315,38.77,34.645,0.325862406,0.000007570055831,0.0006750922726,0.3265450683,0.9979094392,0.00002318226966,0.002067378558
81.5,18.23,17,,,4.937504064,24.64,25.53,,,2.508770322,40,40,,,0,35.29,35.43,,,0.2799630921,17.615,25.085,40,35.36,17.615,25.085,38.77,35.36,0.1789135832,0.000001771908296,0.00009626509618,0.1790116202,0.9994523428,0.000009898286462,0.0005377589236
82.2,18.85,18.56,,,1.096289583,27.54,27.76,,,0.5626166071,40,40,,,0,40,40,,,0,18.705,27.65,40,40,18.705,27.65,38.77,40,0.06436119068,0.000003771932714,0.000008218874794,0.06437318149,0.9998137298,0.00005859478476,0.0001276754481
82.3,18.33,18.6,,,1.033949802,23.57,23.07,,,1.516095157,36.29,36.7,,,0.7943931505,33.08,35.23,,,4.451118664,18.465,23.32,36.495,34.155,18.465,23.32,35.265,34.155,1.096066116,0.0000362599226,0.000400023486,1.0965024,0.9996021136,0.00003306871249,0.0003648177022
82.4,19.63,18.52,,,4.114749815,26.48,26.58,,,0.2665310144,40,40,,,0,40,40,,,0,19.075,26.53,40,40,19.075,26.53,38.77,40,0.1807834889,0.000004874667919,0.0000106216861,0.1807989853,0.9999142896,0.00002696181017,0.00005874859358
82.5,21.54,21.42,,,0.3950317213,26.02,26.13,,,0.2983000803,40,40,,,0,39.09,36.63,,,4.594513158,21.48,26.075,40,37.86,21.48,26.075,38.77,37.86,1.312515833,0.00002581797494,0.0002479560979,1.312789607,0.9997914562,0.00001966649857,0.0001888772553
82.6,20.6,20.59,,,0.03433390537,26.61,27.02,,,1.081162709,36.71,36.74,,,0.05776229663,40,37.35,,,4.845075553,20.595,26.815,36.725,38.675,20.595,26.815,35.495,38.675,0.4255306121,0.0001353268162,0.00007631744116,0.4257422564,0.9995028817,0.0003178608987,0.0001792573793
83.1,18.37,17.2,,,4.651756728,26.35,25.79,,,1.518909848,40,39.63,,,0.6571129199,40,40,,,0,17.785,26.07,39.815,40,17.785,26.07,38.585,40,0.101695999,0.000002266245163,0.000004343749465,0.101702609,0.9999350066,0.00002228305826,0.00004271030514
83.2,20.07,19.61,,,1.639461287,27.58,27.38,,,0.5146337563,40,40,,,0,40,40,,,0,19.84,27.48,40,40,19.84,27.48,38.77,40,0.159026029,0.000008283864414,0.0000180501747,0.159052363,0.9998344316,0.00005208262397,0.0001134857374
83.4,19.93,19.52,,,1.469778354,24.83,24.07,,,2.197959729,40,40,,,0,35.79,35.84,,,0.09871656864,19.725,24.45,40,35.815,19.725,24.45,38.77,35.815,1.199418247,0.000007649173864,0.0003031611123,1.199729058,0.9997409329,0.000006375751105,0.0002526913143
83.6,18.42,18.59,,,0.6495982318,24.13,24.27,,,0.4090700387,40,40,,,0,32.16,35.33,,,6.642549997,18.505,24.2,40,33.745,18.505,24.2,38.77,33.745,0.6123102871,0.000003283658149,0.0005464481855,0.612860019,0.9991030059,0.000005357925214,0.0008916362115
84.1,18.3,17.35,,,3.768591541,26.97,26.11,,,2.291303059,40,40,,,0,29.09,28.26,,,2.046725818,17.825,26.54,40,28.675,17.825,26.54,38.77,28.675,0.07548505381,0.000002049545389,0.01145699357,0.08694409692,0.8682021722,0.00002357314024,0.1317742546
84.3,19.11,18.59,,,1.950639396,25.18,24.59,,,1.676483829,40,40,,,0,29.5,29.59,,,0.2153989179,18.85,24.885,40,29.545,18.85,24.885,38.77,29.545,0.4837504225,0.000004170741624,0.01275646432,0.4965110576,0.974299394,0.000008400098165,0.02569220588
84.5,17.81,18.16,,,1.376076583,26.34,27.38,,,2.737866912,40,40,,,0,36.36,40,,,6.741405667,17.985,26.86,40,38.18,17.985,26.86,38.77,38.18,0.06756101564,0.000002289930703,0.00001761754379,0.06758092311,0.9997054276,0.00003388427676,0.00026068812
84.7,18.79,19.13,,,1.268018489,23.77,25.04,,,3.679678804,40,40,,,0,27.72,28.61,,,2.23442228,18.96,24.405,40,28.165,18.96,24.405,38.77,28.165,0.72816375,0.000004501182127,0.03583150188,0.7639997531,0.9530942217,0.000005891601547,0.04689988673
85.1,17.64,16.56,,,4.465937565,27.21,26.52,,,1.81613132,40,40,,,0,34.62,36.74,,,4.201419216,17.1,26.865,40,35.68,17.1,26.865,38.77,35.68,0.03645687788,0.000001239968903,0.00005396458017,0.03651208243,0.9984880471,0.00003396050898,0.001477992395
85.2,22.12,22.4,,,0.8894424921,24.4,24.53,,,0.3757362827,40,40,,,0,34.27,35.54,,,2.572770698,22.26,24.465,40,34.905,22.26,24.465,38.77,34.905,6.879648361,0.00004433284184,0.003301580014,6.882994274,0.999513887,0.00000644092383,0.000479672056
85.4,18.64,18.61,,,0.1138963943,26.73,26.38,,,0.9319803179,40,40,,,0,39.14,40,,,1.536800182,18.625,26.555,40,39.57,18.625,26.555,38.77,39.57,0.1300677164,0.000003568465787,0.00001047545421,0.1300817604,0.9998920377,0.00002743248382,0.00008052976976
85.6,20.24,19.76,,,1.697056275,26.66,26.04,,,1.663780662,40,40,,,0,40,40,,,0,20,26.35,40,40,20,26.35,38.77,40,0.3888632564,0.000009255455163,0.00002016722803,0.3888926791,0.9999243424,0.00002379950989,0.00005185808094
86.2,18.94,18.19,,,2.856612367,26.32,26.83,,,1.357006429,40,40,,,0,27.05,26.47,,,1.532593173,18.565,26.575,40,26.76,18.565,26.575,38.77,26.76,0.1230515577,0.00000342310119,0.07216145937,0.1952164402,0.6303339903,0.00001753490222,0.3696484748
86.3,20,19.38,,,2.226542429,30.26,29.73,,,1.249430218,40,40,,,0,26.24,26.45,,,0.5636455648,19.69,29.995,40,26.345,19.69,29.995,38.77,26.345,0.02507398004,0.000007465836635,0.2098415575,0.2349230033,0.1067327579,0.00003177993014,0.8932354622
86.4,19.38,19.13,,,0.9180820322,27.17,27.54,,,0.9564229905,40,40,,,0,25.71,25.3,,,1.136693904,19.255,27.355,40,25.505,19.255,27.355,38.77,25.505,0.1156097378,0.000005522432732,0.2778488792,0.3934641394,0.2938253483,0.00001403541563,0.7061606163
86.5,19.25,19.25,,,0,26.9,27.42,,,1.353812689,40,40,,,0,25.52,25.55,,,0.08307500856,19.25,27.16,40,25.535,19.25,27.16,38.77,25.535,0.1318833941,0.000005503326566,0.2711893308,0.4030782282,0.3271905672,0.00001365324689,0.6727957796
86.6,18.52,19.07,,,2.069213778,28.61,29.37,,,1.85374665,40,40,,,0,25.54,25.79,,,0.6887850976,18.795,28.99,40,25.665,18.795,28.99,38.77,25.665,0.02706054726,0.000004014732711,0.180788188,0.20785275,0.1301909514,0.00001931527349,0.8697897334
87.1,20.47,19.47,,,3.540845174,26.42,26.54,,,0.3204411395,40,40,,,0,32.45,33.52,,,2.293782798,19.97,26.48,40,32.985,19.97,26.48,38.77,32.985,0.3480423637,0.00000906498065,0.002554704827,0.3506061335,0.9926876071,0.00002585516848,0.00728653775
87.2,19.81,19.06,,,2.728737257,25.56,24.78,,,2.191272504,40,40,,,0,33.53,32.74,,,1.685874022,19.435,25.17,40,33.135,19.435,25.17,38.77,33.135,0.5955666301,0.00000625627505,0.001589041288,0.5971619277,0.9973285344,0.00001047668105,0.002660988945
87.3,17.96,17.3,,,2.647138262,27.1,27.69,,,1.522880091,40,40,,,0,35.81,32.99,,,5.796631171,17.63,27.395,40,34.4,17.63,27.395,38.77,34.4,0.03645687788,0.000001790427301,0.0001892226389,0.03664789095,0.9947878838,0.00004885485235,0.00516326135
87.4,18.97,18.38,,,2.233965199,27.84,27.93,,,0.2282216615,40,40,,,0,40,40,,,0,18.675,27.885,40,40,18.675,27.885,38.77,40,0.05356130145,0.000003694307461,0.000008049732796,0.05357304549,0.9997807845,0.0000689583246,0.0001502571437
87.5,18.71,19.11,,,1.495730896,26.69,26.57,,,0.3186361763,40,40,,,0,40,36.27,,,6.916240445,18.91,26.63,40,38.135,18.91,26.63,38.77,38.135,0.1504477907,0.00000434785534,0.00003450995997,0.1504866485,0.9997417856,0.00002889196738,0.0002293224037
87.6,19.85,19.17,,,2.464544394,25.81,25.95,,,0.3825152603,40,40,,,0,35.17,35.47,,,0.6006003238,19.51,25.88,40,35.32,19.51,25.88,38.77,35.32,0.383509661,0.000006590116368,0.0003680966718,0.3838843478,0.9990239592,0.00001716693167,0.0009588738739
88.1,19.89,19.22,,,2.422713083,25.2,25.43,,,0.6424434512,40,40,,,0,28.14,27.1,,,2.662530965,19.555,25.315,40,27.62,19.555,25.315,38.77,27.62,0.5853351519,0.000006798912206,0.07896583046,0.6643077813,0.881120421,0.00001023458162,0.1188693444
88.3,18.87,18.39,,,1.82185322,26.64,26.08,,,1.502199535,40,40,,,0,26.97,27.22,,,0.6524329038,18.63,26.36,40,27.095,18.63,26.36,38.77,27.095,0.1494085719,0.000003580854602,0.05984490871,0.2092570615,0.7139953647,0.00001711222827,0.2859875231
88.4,18.64,18.46,,,0.686141351,28.14,27.42,,,1.832674163,40,40,,,0,27.17,27.56,,,1.007753132,18.55,27.78,40,27.365,18.55,27.78,38.77,27.365,0.05282390719,0.000003387694878,0.04695336371,0.0997806586,0.5294002658,0.0000339514183,0.4705657827
88.5,19.09,17.17,,,7.488389519,25.11,24.77,,,0.9639787715,40,40,,,0,26.12,26.54,,,1.127933339,18.13,24.94,40,26.33,18.13,24.94,38.77,26.33,0.2826982439,0.000002532046572,0.07191179969,0.3546125756,0.797203098,0.000007140318042,0.2027897616
88.6,18.6,17.25,,,5.325490402,25.09,26.62,,,4.18438745,40,40,,,0,24.8,24.77,,,0.08558887809,17.925,25.855,40,24.785,17.925,25.855,38.77,24.785,0.1300677164,0.000002196648359,0.1820456693,0.3121155824,0.4167293266,0.000007037932365,0.5832636355
89.1,18.17,17.87,,,1.177203298,27.62,27.46,,,0.4108100399,40,40,,,0,27.05,26.21,,,2.230453234,18.02,27.54,40,26.63,18.02,27.54,38.77,26.63,0.04320478243,0.000002346164126,0.05412250129,0.09732962988,0.4439016411,0.00002410534314,0.5560742536
89.3,20.28,20.07,,,0.7360219284,27.32,26.9,,,1.095480812,40,39.09,,,1.627177066,25.5,24.42,,,3.059596649,20.175,27.11,39.545,24.96,20.175,27.11,38.315,24.96,0.2592354327,0.00001432341841,0.7670392591,1.026289015,0.2525949599,0.00001395651536,0.7473910836
90.1,19.77,19.79,,,0.07149714673,26.12,26.72,,,1.605844318,40,40,,,0,40,40,,,0,19.78,26.42,40,40,19.78,26.42,38.77,40,0.3180520579,0.000007946413902,0.00001731488493,0.3180773192,0.9999205813,0.00002498264862,0.00005443608798
90.2,21.68,21.84,,,0.5199314568,25.23,25.35,,,0.3355192319,40,40,,,0,40,37.57,,,4.430242306,21.76,25.29,40,38.785,21.76,25.29,38.77,38.785,2.746006093,0.00003134805309,0.000158566137,2.746196007,0.9999308446,0.00001141508218,0.00005774028386
90.3,21.38,19.76,,,5.568852628,26.36,24.91,,,3.99962876,40,40,,,0,40,40,,,0,20.57,25.635,40,40,20.57,25.635,38.77,40,0.9475899656,0.00001373994135,0.00002993872536,0.9476336442,0.9999539076,0.00001449921225,0.00003159314314
90.4,21.14,20.96,,,0.6046518794,23.79,23.66,,,0.3874557705,40,40,,,0,40,40,,,0,21.05,23.725,40,40,21.05,23.725,38.77,40,4.966862562,0.00001916369617,0.00004175684758,4.966923482,0.9999877348,0.000003858262813,0.000008406984269
91.1,19.28,19.24,,,0.1468549909,26.8,26.45,,,0.929530041,40,40,,,0,40,40,,,0,19.26,26.625,40,40,19.26,26.625,38.77,40,0.1924205551,0.00000554160523,0.00001207491305,0.1924381716,0.9999084562,0.00002879680878,0.00006274697451
91.2,18.81,19.28,,,1.745025924,24.35,24.8,,,1.294803872,40,40,,,0,40,40,,,0,19.045,24.575,40,40,19.045,24.575,38.77,40,0.6865015232,0.000004774348704,0.00001040309497,0.6865167006,0.9999778921,0.000006954453839,0.00001515344777
91.3,18.28,18.62,,,1.303069407,25.38,25.73,,,0.9684499058,40,40,,,0,40,40,,,0,18.45,25.555,40,40,18.45,25.555,38.77,40,0.230419517,0.000003160831087,0.000006887311339,0.2304295652,0.9999563939,0.00001371712473,0.00002988900896
91.4,17.93,19.46,,,5.786966436,25.54,24.57,,,2.737551697,40,40,,,0,38.57,36.71,,,3.494204604,18.695,25.055,40,37.64,18.695,25.055,38.77,37.64,0.3861771817,0.000003745878071,0.00004190181685,0.3862228294,0.99988181,0.000009698748459,0.0001084913
91.6,17.99,18.66,,,2.585329023,26.42,27.47,,,2.755472705,40,40,,,0,40,40,,,0,18.325,26.945,40,40,18.325,26.945,38.77,40,0.0806229748,0.000002898494887,0.000006315692344,0.08063218898,0.9998857257,0.00003594711892,0.00007832718451
92.1,22.29,22.58,,,0.9140225832,25.71,25.34,,,1.024993179,40,40,,,0,30.73,29.4,,,3.128062594,22.435,25.525,40,30.065,22.435,25.525,38.77,30.065,3.725243748,0.0000500502004,0.1067547616,3.83204856,0.9721285338,0.0000130609515,0.02785840523
92.2,19.53,19.56,,,0.1085351928,26.18,25.58,,,1.639351116,40,40,,,0,29.6,28.53,,,2.603145556,19.545,25.88,40,29.065,19.545,25.88,38.77,29.065,0.3929274399,0.000006751948689,0.02880318829,0.4217373802,0.9316874871,0.00001600984169,0.06829650309
92.3,18.94,18.76,,,0.6752213295,25.16,25.82,,,1.830876719,40,40,,,0,27.12,26.94,,,0.4708813193,18.85,25.49,40,27.03,18.85,25.49,38.77,27.03,0.3180520579,0.000004170741624,0.072915651,0.3909718797,0.8134908787,0.00001066762558,0.1864984537
92.6,17.91,17.43,,,1.920833361,26.36,26.14,,,0.5926228261,40,40,,,0,26.13,26.58,,,1.207353639,17.67,26.25,40,26.355,17.67,26.25,38.77,26.355,0.08288959514,0.000001840763064,0.05138077017,0.1342722061,0.6173250412,0.0000137091891,0.3826612496
92.7,18.9,18.87,,,0.1123283211,25.65,29.5,,,9.872569746,40,40,,,0,26.84,26.23,,,1.62553283,18.885,27.575,40,26.535,18.885,27.575,38.77,26.535,0.07680450931,0.000004273161788,0.1052850373,0.1820938198,0.4217853709,0.00002346681394,0.5781911623
93.1,20.1,19.51,,,2.106503413,27.6,27.74,,,0.3577699652,40,40,,,0,25.84,26.16,,,0.8702852692,19.805,27.67,40,26,19.805,27.67,38.77,26,0.1360618793,0.00000808531477,0.2886458375,0.4247158021,0.3203598233,0.00001903700011,0.6796211397
93.2,19.15,18.91,,,0.8917794403,24.95,24.37,,,1.663105974,40,40,,,0,25.3,25.12,,,0.5048759247,19.03,24.66,40,25.21,19.03,24.66,38.77,25.21,0.6405285699,0.000004724965975,0.291662604,0.9321958988,0.6871179874,0.000005068640595,0.312876944
93.3,19.62,18.18,,,5.387480238,27.71,25.82,,,4.993206861,40,40,,,0,25.49,24.74,,,2.111606952,18.9,26.765,40,25.115,18.9,26.765,38.77,25.115,0.1360618793,0.000004317822509,0.2846719649,0.4207381621,0.323388491,0.00001026249316,0.6766012465
93.4,19.75,19.49,,,0.9370426254,27.47,26.7,,,2.010235265,40,40,,,0,26.44,25.57,,,2.365633146,19.62,27.085,40,26.005,19.62,27.085,38.77,26.005,0.1795347261,0.000007112239666,0.2530285926,0.4325704309,0.4150416055,0.00001644180729,0.5849419527
95.1,18.75,19.21,,,1.713746677,25.11,25.19,,,0.2249246222,40,40,,,0,34.64,33.95,,,1.422667091,18.98,25.15,40,34.295,18.98,25.15,38.77,34.295,0.4405369168,0.000004564016288,0.0005187662794,0.4410602471,0.9988134721,0.00001034782962,0.001176180086
95.3,17.86,18.66,,,3.097948658,24.54,25.07,,,1.510851014,36.88,40,,,5.739264197,37.53,34.85,,,5.236380695,18.26,24.805,38.44,36.19,18.26,24.805,37.21,36.19,0.339700401,0.000008169818004,0.0000846795029,0.3397932503,0.9997267476,0.00002404349703,0.0002492089022
95.4,20.54,20.05,,,1.707229972,25.59,24.96,,,1.762521354,40,40,,,0,40,40,,,0,20.295,25.275,40,40,20.295,25.275,38.77,40,1.00509706,0.0000113553789,0.0000247428691,1.005133159,0.9999640861,0.00001129738762,0.00002461650866
95.5,21.69,21.24,,,1.482404153,25.98,26.72,,,1.985802725,40,40,,,0,40,40,,,0,21.465,26.35,40,40,21.465,26.35,38.77,40,1.073509402,0.00002555093075,0.00005567434964,1.073590627,0.9999243424,0.00002379950989,0.00005185808094
95.6,20.32,19.92,,,1.405778889,25.06,25.16,,,0.2816036564,40,40,,,0,34.27,34.6,,,0.6776397206,20.12,25.11,40,34.435,20.12,25.11,38.77,34.435,0.9981543478,0.00001005822579,0.001037532559,0.9992019386,0.9989515725,0.00001006625929,0.001038361235
96.1,19.19,18.15,,,3.93889155,33.07,32.35,,,1.556456382,40,40,,,0,25.43,25.89,,,1.267611533,18.67,32.71,40,25.66,18.67,32.71,38.77,25.66,0.001883112395,0.000003681526128,0.166359058,0.1682458519,0.01119262302,0.00002188182405,0.9887854952
96.2,19.02,18.36,,,2.49700629,31.6,31.63,,,0.06709854005,40,40,,,0,26.73,27.04,,,0.8153360691,18.69,31.615,40,26.885,18.69,31.615,38.77,26.885,0.004078727464,0.000003732918318,0.07216145937,0.07624391975,0.05349577353,0.00004896020994,0.9464552663
96.4,20.47,20.16,,,1.079020931,31.34,30.48,,,1.967362769,40,40,,,0,26.63,27.08,,,1.184874517,20.315,30.91,40,26.855,20.315,30.91,38.77,26.855,0.02050805989,0.00001151389408,0.2272531703,0.247772744,0.08276963624,0.00004646957487,0.9171838942
96.5,19.11,18.41,,,2.638458139,33.82,33.69,,,0.2723267118,40,40,,,0,28.53,28.68,,,0.3707953756,18.76,33.755,40,28.605,18.76,33.755,38.77,28.605,0.0009713876915,0.000003918506637,0.02299353873,0.02396884493,0.0405270965,0.0001634833321,0.9593094202
96.6,19.5,19.26,,,0.8756740324,32.37,40,,,14.91011397,40,40,,,0,25.71,24.52,,,3.350416363,19.38,36.185,40,25.115,19.38,36.185,38.77,25.115,0.0002770309581,0.000006022255597,0.3970444201,0.3973274733,0.0006972358489,0.00001515690709,0.9992876072
97.1,22.09,22.15,,,0.1918011161,40,40,,,0,40,40,,,0,26.12,26.15,,,0.08116779581,22.12,40,40,26.135,22.12,40,38.77,26.135,0.0001314985787,0.00004023290318,1.308008871,1.308180603,0.0001005202022,0.00003075485379,0.9998687249
97.2,21.55,20.94,,,2.030290122,40,40,,,0,40,40,,,0,29.06,29.23,,,0.4124486286,21.245,40,40,29.145,21.245,40,38.77,29.145,0.00007170010844,0.00002193714601,0.08853381044,0.08862744769,0.0008090056783,0.0002475209044,0.9989434734
97.3,21.45,21.64,,,0.6235798952,40,40,,,0,40,40,,,0,24.55,25.41,,,2.434394843,21.545,40,40,24.98,21.545,40,38.77,24.98,0.00008827318794,0.00002700779476,1.955276079,1.95539136,0.0000451434888,0.00001381196384,0.9999410445
97.4,18.78,18.26,,,1.98539701,34.09,34.1,,,0.0207393102,40,40,,,0,27.44,27.03,,,1.064489739,18.52,34.095,40,27.235,18.52,34.095,38.77,27.235,0.0006498231794,0.000003317977126,0.05032336921,0.05097651036,0.01274750223,0.00006508835349,0.9871874094
97.5,20.19,19.35,,,3.00439907,40,35.62,,,8.191292519,40,40,,,0,27.08,27.43,,,0.9080439311,19.77,37.81,40,27.255,19.77,37.81,38.77,27.255,0.0001176945247,0.000007891524011,0.1180420123,0.1181675984,0.0009959965872,0.0000667824693,0.9989372209
97.6,20.33,19.84,,,1.725080024,40,40,,,0,40,40,,,0,26.91,26.21,,,1.86360974,20.085,40,40,26.56,20.085,40,38.77,26.56,0.00003208669732,0.000009817147832,0.2377261189,0.2377680228,0.0001349495906,0.00004128876422,0.9998237616
98.1,19.33,17.67,,,6.344850037,27,26.61,,,1.028806733,40,40,,,0,27.1,27.09,,,0.02609731615,18.5,26.805,40,27.095,18.5,26.805,38.77,27.095,0.1002959202,0.000003272297554,0.05468815972,0.1549873522,0.6471232572,0.00002111331995,0.3528556295
98.2,19.08,18.69,,,1.460268174,26.63,27.56,,,2.427050402,40,40,,,0,28.24,27.53,,,1.80041533,18.885,27.095,40,27.885,18.885,27.095,38.77,27.885,0.1071226029,0.000004273161788,0.041302483,0.1484293591,0.7217076431,0.00002878919517,0.2782635677
98.3,20.64,19.59,,,3.691086852,26.34,26.46,,,0.3214121733,40,40,,,0,27.13,27.62,,,1.26568885,20.115,26.4,40,27.375,20.115,26.4,38.77,27.375,0.4067839962,0.00001002342698,0.1379648184,0.544758838,0.7467230778,0.000018399751,0.2532585224
98.6,19.42,19.65,,,0.8325290999,26.77,25.83,,,2.527301803,40,40,,,0,27.47,24.64,,,7.680338479,19.535,26.3,40,26.055,19.535,26.3,38.77,26.055,0.2916550231,0.000006705309573,0.2304255063,0.5220872347,0.5586327412,0.00001284327432,0.4413544155
99.1,19.23,17.69,,,5.898940645,27.11,26.25,,,2.279279729,40,40,,,0,29.99,28.41,,,3.826125734,18.46,26.68,40,29.2,18.46,26.68,38.77,29.2,0.106382653,0.000003182816406,0.01236471096,0.1187505468,0.8958497951,0.00002680254105,0.1041234023
99.2,19.09,18.79,,,1.120021301,23.99,24.52,,,1.545110674,40,40,,,0,28.88,28.63,,,0.6147685456,18.94,24.255,40,28.755,18.94,24.255,38.77,28.755,0.7968250052,0.000004439213023,0.02347668186,0.8203061262,0.9713751729,0.000005411654114,0.02861941549
99.3,23.55,23.84,,,0.8654187235,25.61,25.88,,,0.7415763485,40,40,,,0,28.62,29.76,,,2.761568107,23.695,25.745,40,29.19,23.695,25.745,38.77,29.19,7.659949211,0.0001198680983,0.4689065464,8.128975625,0.9423019042,0.00001474578149,0.05768335003
99.4,19.27,19.83,,,2.02547211,24.67,25.19,,,1.474911858,40,40,,,0,31.25,31.54,,,0.6531644101,19.55,24.93,40,31.395,19.55,24.93,38.77,31.395,0.7617211326,0.000006775389757,0.005748384683,0.7674762927,0.9925011885,0.000008828142082,0.007489983388
99.5,19.45,18.98,,,1.729587235,26.32,25.63,,,1.878358726,40,40,,,0,32.74,34.04,,,2.753036285,19.215,25.975,40,33.39,19.215,25.975,38.77,33.39,0.292667576,0.000005371421519,0.001143262434,0.2938162098,0.9960906382,0.0000182815697,0.003891080193
