SampleID,Origin_PostHoc,Genet,Ramet,Raceway,Rack,Treatment,Run_initialPAM,Number_initialPAM,RunDate_initialPAM,FvFm_Initial,F0_Initial,NPQ_Initial,ETR-Max_Initial,Run_finalPAM,Number_finalPAM,RunDate_finalPAM,FvFm_Final,FvFm_Final_withNA,F0_Final,F0_Final_withNA,NPQ_Final,NPQ_Final_withNA,ETR_Final,ETR_Final_withNA,SamplingTime_Survival,Mortality,TOD,SA_I,SA_F_Growth,SA_F_Tissue,InitialWeight,Time_initialBW,Date_initialBW,densitySW_initialBW,Davies1989_WeightInitial,FinalWeight,Time_finalBW,Date_finalBW,densitySW_finalBW,Davies1989_WeightFinal,Origin,Origin2,lat_lon
327.1,LK3 x LK10 Biparental Cross,327,1,4N,6,Control,77,2,4/1/22,0.42,0.228,0.729,17.8,125,7,5/13/22,0.335,0.335,0.33,0.33,0.6,0.6,12.8,12.8,36,0,36,1.64,2.05,2.05,6.293,15:11,3/28/22,1.025047124,9.679236811,6.449,14:30,13-May,1.025756575,9.922875278,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
327.2,LK3 x LK10 Biparental Cross,327,2,5N,14,Heat,86,5,4/1/22,0.448,0.217,0.69,15.9,38,3,5/9/22,0.409,0.409,0.302,0.302,0.549,0.549,12,12,31,0,36,1.57,1.77,1.77,6.498,14:58,3/29/22,1.024667911,9.992557262,6.615,11:45,8-May,1.025611046,10.1775165,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
327.3,LK3 x LK10 Biparental Cross,327,3,6N,25,Control,112,5,4/3/22,0.388,0.191,0.624,13.1,110,1,5/13/22,0.376,0.376,0.391,0.391,0.569,0.569,12.2,12.2,35,0,36,1.57,1.85,1.85,6.248,15:39,3/30/22,1.02462063,9.607871424,6.396,16:30,12-May,1.025819687,9.841652006,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
327.4,LK3 x LK10 Biparental Cross,327,4,4S,33,Heat,46,7,3/31/22,0.466,0.183,0.678,20.7,1,6,5/7/22,0.346,0.346,0.311,0.311,0.678,0.678,12.9,12.9,30,0,36,1.83,2.05,2.05,6.199,9:30,4/1/22,1.024492498,9.531880605,6.266,12:44,7-May,1.025325339,9.639116,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
327.5,LK3 x LK10 Biparental Cross,327,5,5S,44,Heat,11,2,3/29/22,0.426,0.238,0.647,15.3,63,3,5/10/22,0.343,0.343,0.25,0.25,0.557,0.557,13.3,13.3,33,0,36,1.51,1.77,1.77,6.686,15:41,4/2/22,1.024353621,10.27996601,6.763,10:20,10-May,1.025789507,10.40619725,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
327.6,LK3 x LK10 Biparental Cross,327,6,6S,57,Control,27,8,3/30/22,0.437,0.196,0.627,22.3,86,2,5/11/22,0.319,0.319,0.359,0.359,0.557,0.557,12.8,12.8,34,0,36,1.48,1.78,1.78,5.005,11:40,3/31/22,1.024895026,7.697554833,5.059,13:34,11-May,1.025958201,7.784949891,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
328.1,LK3 x LK10 Biparental Cross,328,1,4N,3,Control,62,4,3/31/22,0.406,0.219,0.631,15.2,113,1,5/13/22,0.343,0.343,0.365,0.365,0.608,0.608,13.5,13.5,36,0,36,1.99,2.82,2.82,4.709,14:51,3/28/22,1.025175541,7.243381369,4.786,10:05,13-May,1.025850121,7.364430793,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
328.2,LK3 x LK10 Biparental Cross,328,2,5N,11,Heat,91,5,4/2/22,0.449,0.21,0.698,17,35,1,5/8/22,0.395,0.395,0.305,0.305,0.588,0.588,17.7,17.7,31,0,36,2.01,2.32,2.32,6.649,13:40,3/29/22,1.024766727,10.22529381,6.766,11:26,8-May,1.025611046,10.40983774,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
328.3,LK3 x LK10 Biparental Cross,328,3,6N,25,Control,112,7,4/3/22,0.378,0.165,0.761,14,110,5,5/13/22,0.365,0.365,0.358,0.358,0.529,0.529,14.1,14.1,35,0,36,1.77,2,2,6.386,15:39,3/30/22,1.024348901,9.818680877,6.518,16:30,12-May,1.025756575,10.02904343,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
328.4,LK3 x LK10 Biparental Cross,328,4,4S,32,Heat,51,5,3/31/22,0.409,0.211,0.733,15.4,5_BH,6,5/7/22,0,NA,0.363,NA,0.439,NA,0.8,NA,30,0,36,1.83,2.5,1.93,6.973,11:00,4/1/22,1.024361153,10.72128123,5.998,2:50,7-May,1.024995623,9.225249146,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
328.5,LK3 x LK10 Biparental Cross,328,5,5S,43,Heat,RRnR5,1,4/5/23,0.404,0.221,0.718,14.1,69,3,5/10/22,0.313,0.313,0.252,0.252,0.549,0.549,15.4,15.4,33,0,36,1.92,2.17,2.17,6.731,13:35,4/2/22,1.024507103,10.34998872,6.763,10:20,10-May,1.025789507,10.40619725,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
328.6,LK3 x LK10 Biparental Cross,328,6,6S,57,Control,27,3,3/30/22,0.434,0.207,0.675,23.5,86,8,5/11/22,0.325,0.325,0.305,0.305,0.569,0.569,13.7,13.7,34,0,36,2.15,2.54,2.54,5.885,11:40,3/31/22,1.024836057,9.050690921,5.974,13:34,11-May,1.026018576,9.193272467,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
329.1,LK3 x LK10 Biparental Cross,329,1,4N,3,Control,61,3,3/31/22,0.385,0.249,0.69,13,113,7,5/13/22,0.304,0.304,0.362,0.362,0.604,0.604,11,11,36,0,36,2.1,2.12,2.12,6.258,14:51,3/28/22,1.025047124,9.625403458,6.304,10:05,13-May,1.025842573,9.70020637,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
329.2,LK3 x LK10 Biparental Cross,329,2,5N,18,Heat,90,2,4/2/22,0.391,0.218,0.753,13.3,29,5,5/8/22,0.375,0.375,0.303,0.303,0.592,0.592,11.1,11.1,31,0,36,2.2,2.58,2.58,5.256,15:19,3/29/22,1.024645286,8.082526516,5.337,2:38,8-May,1.025241659,8.20965561,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
329.3,LK3 x LK10 Biparental Cross,329,3,6N,22,Control,105,1,4/3/22,0.423,0.226,0.722,11.1,96,6,5/12/22,0.308,0.308,0.38,0.38,0.525,0.525,10,10,35,0,36,1.6,2.16,2.16,4.93,14:10,3/30/22,1.024625566,7.581134577,5.016,10:30,12-May,1.025962899,7.718799175,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
329.4,LK3 x LK10 Biparental Cross,329,4,4S,40,Heat,54,1,3/31/22,0.428,0.215,0.643,12.5,20,6,5/7/22,0.347,0.347,0.367,0.367,0.627,0.627,11.8,11.8,30,0,36,1.65,2.2,2.06,4.434,17:05,4/1/22,1.024572806,6.818219055,4.467,4:35,7-May,1.024787498,6.869737621,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
329.5,LK3 x LK10 Biparental Cross,329,5,5S,46,Heat,8,3,3/29/22,0.349,0.203,0.71,9.9,56,4,5/9/22,0.346,0.346,0.342,0.342,0.498,0.498,10.4,10.4,33,0,36,1.28,1.33,1.33,3.733,16:35,4/1/22,1.024572806,5.740282303,3.761,12:00,9-May,1.025430223,5.785941861,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
329.6,LK3 x LK10 Biparental Cross,329,6,6S,60,Control,24,7,3/30/22,0.438,0.208,NA,NA,82,2,5/11/22,0.288,0.288,0.395,0.395,0.561,0.561,11.9,11.9,34,0,36,1.99,2.2,2.2,6.311,15:45,3/31/22,1.024252927,9.702877295,6.434,11:56,11-May,1.02604885,9.901314958,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
331.1,LK3 x LK10 Biparental Cross,331,1,4N,2,Control,68,2,4/1/22,0.437,0.229,0.635,19.2,111,7,5/13/22,0.275,0.275,0.359,0.359,0.541,0.541,12.1,12.1,36,0,36,1.51,1.88,1.88,6.732,14:30,3/28/22,1.025004676,10.35423014,6.816,10:05,13-May,1.025842573,10.48804039,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
331.2,LK3 x LK10 Biparental Cross,331,2,5N,16,Heat,87,1,4/1/22,0.436,0.241,0.675,19.3,50,1,5/9/22,0.335,0.335,0.379,0.379,0.525,0.525,13.1,13.1,32,0,36,2,2.5,2.5,5.342,12:23,3/29/22,1.025013542,8.21636287,5.415,3:20,8-May,1.025135347,8.32917445,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
331.3,LK3 x LK10 Biparental Cross,331,3,6N,27,Control,117,7,4/3/22,0.409,0.212,0.729,17.2,91,2,5/12/22,0.342,0.342,0.492,0.492,0.553,0.553,11.9,11.9,35,0,36,1.85,2.16,2.16,6.423,10:50,3/30/22,1.024996861,9.878928605,6.505,15:20,11-May,1.025960268,10.01011149,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
331.4,LK3 x LK10 Biparental Cross,331,4,4S,38,Heat,42,6,3/30/22,0.437,0.249,0.686,35.5,24,6,5/8/22,0.331,0.331,0.356,0.356,0.659,0.659,14.2,14.2,31,0,36,1.94,2.15,1.99,6.906,10:02,4/1/22,1.024477425,10.61891381,6.978,4:35,7-May,1.024787498,10.73136985,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
331.5,LK3 x LK10 Biparental Cross,331,5,5S,46,Heat,7,5,3/29/22,0.342,0.178,0.494,22.2,56,1,5/9/22,0.34,0.34,0.323,0.323,0.447,0.447,14.7,14.7,33,0,36,2.12,2.51,2.51,6.62,16:40,4/1/22,1.024317628,10.17829639,6.684,12:00,9-May,1.025415155,10.28261884,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
331.6,LK3 x LK10 Biparental Cross,331,6,6S,59,Control,31,1,3/30/22,0.443,0.215,0.588,22.1,90,3,5/12/22,0.332,0.332,0.349,0.349,0.471,0.471,12.1,12.1,35,0,36,1.87,2.29,2.29,4.741,14:30,3/31/22,1.024260451,7.289102022,4.833,15:20,11-May,1.025960268,7.43718199,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
332.1,LK3 x LK10 Biparental Cross,332,1,4N,7,Control,66,6,4/1/22,0.426,0.204,0.624,15.3,130,2,5/13/22,0.317,0.317,0.401,0.401,0.545,0.545,9.5,9.5,36,0,36,1.52,1.76,1.76,6.532,15:37,3/28/22,1.025047124,10.0468417,6.612,16:04,13-May,1.025798996,10.17390494,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
332.2,LK3 x LK10 Biparental Cross,332,2,5N,11,Heat,92,6,4/2/22,0.423,0.224,0.694,15.5,mort run 3,3,5/4/22,0.354,NA,0.21,NA,0.396,NA,6.7,NA,27,1,27,1.62,1.7,0,6.598,13:40,3/29/22,1.024732562,10.14668052,6.639,NA,5/4/22,1.025217,10.21232865,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
332.3,LK3 x LK10 Biparental Cross,332,3,6N,25,Control,112,1,4/3/22,0.359,0.221,0.694,13.7,109,5,5/13/22,0.332,0.332,0.434,0.434,0.529,0.529,10.9,10.9,35,0,36,2.05,2.3,2.3,6.649,15:39,3/30/22,1.02462063,10.22450978,6.697,16:30,12-May,1.025756575,10.30446515,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
332.4,LK3 x LK10 Biparental Cross,332,4,4S,33,Heat,45,3,3/31/22,0.429,0.206,0.694,18.3,mort run 1,1,5/2/22,0.326,NA,0.283,NA,0.58,NA,10.1,NA,25,1,25,1.18,1.3,0.7,6.675,9:30,4/1/22,1.024353621,10.26305311,6.694,NA,5/2/22,1.025351,10.29765589,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
332.5,LK3 x LK10 Biparental Cross,332,5,5S,46,Heat,8,1,3/29/22,0.368,0.208,0.616,15.9,55,7,5/9/22,0.373,0.373,0.271,0.271,0.49,0.49,13.6,13.6,33,0,36,1.9,2.3,2.3,6.733,16:40,4/1/22,1.024572806,10.35342104,6.816,12:00,9-May,1.025415155,10.48568671,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
332.6,LK3 x LK10 Biparental Cross,332,6,6S,52,Control,21,4,3/30/22,0.442,0.214,0.561,16.8,74,7,5/11/22,0.332,0.332,0.334,0.334,0.498,0.498,14.7,14.7,34,0,36,1.82,2.07,2.07,5.908,11:10,3/31/22,1.024836057,9.086063205,5.975,10:20,11-May,1.025804321,9.193776768,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
335.1,LK3 x LK10 Biparental Cross,335,1,4N,5,Control,63,3,4/1/22,0.447,0.221,0.694,16.6,123,8,5/13/22,0.282,0.282,0.365,0.365,0.592,0.592,9.2,9.2,36,0,36,1.35,1.75,1.75,6.251,13:30,3/28/22,1.025175541,9.615284973,6.309,13:05,13-May,1.025736695,9.707360297,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
335.2,LK3 x LK10 Biparental Cross,335,2,5N,15,Heat,97,6,4/2/22,0.357,0.22,0.686,12.9,40,3,5/9/22,0.404,0.404,0.314,0.314,0.537,0.537,14.5,14.5,31,0,36,1.73,2.26,2.26,6.299,14:12,3/29/22,1.024667911,9.686537118,6.375,12:30,8-May,1.025427238,9.807317618,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
335.3,LK3 x LK10 Biparental Cross,335,3,6N,25,Control,111,3,4/3/22,0.367,0.189,0.741,13.3,109,3,5/13/22,0.312,0.312,0.445,0.445,0.588,0.588,11,11,35,0,36,2.11,2.17,2.17,6.483,15:39,3/30/22,1.02462063,9.969243029,6.578,16:30,12-May,1.025819687,10.12169901,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
335.4,LK3 x LK10 Biparental Cross,335,4,4S,36,Heat,48,5,3/31/22,0.367,0.214,0.647,16.2,16_RR_36,2,5/7/22,0.381,0.381,0.156,0.156,0.506,0.506,9.7,9.7,30,0,36,1.57,1.71,1.37,6.312,13:51,4/1/22,1.024618043,9.70627434,6.39,4:00,7-May,1.024842127,9.827374554,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
335.5,LK3 x LK10 Biparental Cross,335,5,5S,42,Heat,6,4,3/29/22,0.406,0.197,0.71,14.4,68,3,5/10/22,0.309,0.309,0.264,0.264,0.639,0.639,15.9,15.9,33,0,36,2.2,2.37,2.37,6.322,17:05,4/1/22,1.024612853,9.721625354,6.435,10:20,10-May,1.025870245,9.901924989,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
335.6,LK3 x LK10 Biparental Cross,335,6,6S,56,Control,30,4,3/30/22,0.392,0.194,0.663,38.5,77,2,5/11/22,0.315,0.315,0.39,0.39,0.58,0.58,12.9,12.9,34,0,36,1.92,1.97,1.97,4.78,15:21,4/2/22,1.023854491,7.347497834,4.747,11:33,11-May,1.026081435,7.305307199,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
336.1,LK3 x LK10 Biparental Cross,336,1,4N,6,Control,78,3,4/1/22,0.371,0.218,0.702,17.9,126,7,5/13/22,0.278,0.278,0.376,0.376,0.506,0.506,10.9,10.9,36,0,36,1.71,2.15,2.15,6.963,15:11,3/28/22,1.025175541,10.71048301,7.042,14:30,13-May,1.025685859,10.83490353,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
336.2,LK3 x LK10 Biparental Cross,336,2,5N,15,Heat,97,1,4/2/22,0.358,0.242,0.573,14.4,40,7,5/9/22,0.407,NA,0.147,NA,0.341,NA,4.6,NA,31,1,31,1.67,1.8,0,6.626,14:12,3/29/22,1.024717473,10.18965939,6.731,12:30,8-May,1.025427238,10.354989,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
336.3,LK3 x LK10 Biparental Cross,336,3,6N,29,Control,107,7,4/3/22,0.397,0.198,0.639,15.4,98,1,5/12/22,0.258,0.258,0.392,0.392,0.494,0.494,10,10,35,0,36,2.14,2.87,2.87,6.578,12:50,3/30/22,1.024802504,10.11629505,6.66,11:10,12-May,1.025962899,10.24864484,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
336.4,LK3 x LK10 Biparental Cross,336,4,4S,33,Heat,45,2,3/31/22,0.419,0.238,0.647,17.9,27,5,5/8/22,0.313,0.313,0.314,0.314,0.561,0.561,8.1,8.1,30,0,36,2.02,2.1,0.8,6.64,9:30,4/1/22,1.024492498,10.20998342,6.698,6:10,7-May,1.024777284,10.30070649,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
336.5,LK3 x LK10 Biparental Cross,336,5,5S,47,Heat,2,4,3/29/22,0.284,0.225,0.341,17.8,mort run 2,6,5/4/22,0.359,NA,0.247,NA,0.49,NA,7.7,NA,27,1,27,1.7,1.7,0.8,6.3,14:35,4/2/22,1.024419439,9.686811659,6.717,NA,5/4/22,1.025217,10.33231082,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
336.6,LK3 x LK10 Biparental Cross,336,6,6S,56,Control,29,4,3/30/22,0.391,0.231,0.698,17.6,84,4,5/11/22,0.273,0.273,0.322,0.322,0.502,0.502,12.7,12.7,34,0,36,1.53,1.86,1.86,6.418,15:45,3/31/22,1.024260451,9.867423914,6.495,11:56,11-May,1.02604885,9.995188165,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
337.1,LK3 x LK10 Biparental Cross,337,1,4N,5,Control,64,7,4/1/22,0.447,0.217,0.58,18.3,123,6,5/13/22,0.299,0.299,0.357,0.357,0.549,0.549,10.2,10.2,36,0,36,1.21,1.54,1.54,6.55,13:30,3/28/22,1.025047124,10.07452743,6.662,13:05,13-May,1.025670775,10.25014989,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
337.2,LK3 x LK10 Biparental Cross,337,2,5N,19,Heat,94,7,4/2/22,0.428,0.164,0.855,15.9,45,2,5/9/22,0.403,0.403,0.329,0.329,0.553,0.553,14.1,14.1,32,0,36,1.64,1.78,1.78,5.816,15:39,3/29/22,1.024682995,8.943855514,5.848,3:20,8-May,1.025135347,8.995200773,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
337.3,LK3 x LK10 Biparental Cross,337,3,6N,29,Control,107,2,4/3/22,0.425,0.197,0.624,17.6,98,6,5/12/22,0.3,0.3,0.331,0.331,0.494,0.494,11,11,35,0,36,1,1.31,1.31,6.383,12:50,3/30/22,1.024802504,9.816404879,6.522,11:10,12-May,1.025962899,10.03628553,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
337.4,LK3 x LK10 Biparental Cross,337,4,4S,38,Heat,42,7,3/30/22,0.441,0.222,0.616,33.4,25,1,5/8/22,0.323,0.323,0.322,0.322,0.643,0.643,11.5,11.5,31,0,36,1.68,1.75,1.75,6.608,10:02,4/1/22,1.024353621,10.1600382,6.716,4:35,7-May,1.024787498,10.32844367,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
337.5,LK3 x LK10 Biparental Cross,337,5,5S,43,Heat,RRnR5,8,4/5/23,0.392,0.193,0.706,13.4,69,2,5/10/22,0.297,0.297,0.236,0.236,0.51,0.51,10.9,10.9,33,0,36,1.4,1.53,1.53,6.151,13:35,4/2/22,1.024507103,9.458145988,6.248,10:20,10-May,1.025789507,9.613769103,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
337.6,LK3 x LK10 Biparental Cross,337,6,6S,52,Control,21,3,3/30/22,0.454,0.233,0.549,16.6,74,4,5/11/22,0.344,0.344,0.337,0.337,0.545,0.545,11.5,11.5,34,0,36,1.45,1.57,1.57,6.246,11:10,3/31/22,1.024836057,9.605881986,6.321,10:20,11-May,1.025804321,9.726169532,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
339.1,LK3 x LK10 Biparental Cross,339,1,4N,5,Control,63,7,4/1/22,0.443,0.222,0.6,17.1,123,7,5/13/22,0.277,0.277,0.365,0.365,0.502,0.502,11.2,11.2,36,0,36,1.29,1.81,1.81,7.318,13:30,3/28/22,1.025175541,11.25654382,7.456,13:05,13-May,1.025736695,11.47219502,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
339.2,LK3 x LK10 Biparental Cross,339,2,5N,12,Heat,96,2,4/2/22,0.344,0.24,0.573,12.7,30,6,5/8/22,0.353,0.353,0.375,0.375,0.655,0.655,15.3,15.3,31,0,36,1.54,1.6,1.6,4.919,16:00,3/29/22,1.024667911,7.564387377,4.947,10:30,8-May,1.025794353,7.611945707,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
339.3,LK3 x LK10 Biparental Cross,339,3,6N,23,Control,119,3,4/3/22,0.398,0.225,0.702,15.9,105,6,5/12/22,0.268,0.268,0.407,0.407,0.522,0.522,9.4,9.4,35,0,36,1.44,1.87,1.87,6.419,15:30,3/30/22,1.02462063,9.870826932,6.482,12:20,12-May,1.025962899,9.974732107,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
339.4,LK3 x LK10 Biparental Cross,339,4,4S,36,Heat,47,2,3/31/22,0.406,0.252,0.69,16.2,17_RR_36,1,5/7/22,0.378,NA,0.152,NA,0.475,NA,8.7,NA,30,1,30,1.51,1.91,0,5.14,13:51,4/1/22,1.024532688,7.903677961,5.162,4:00,7-May,1.024834613,7.938764846,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
339.5,LK3 x LK10 Biparental Cross,339,5,5S,49,Heat,14,6,3/29/22,0.36,0.241,0.624,12.6,60,2,5/10/22,0.304,0.304,0.281,0.281,0.471,0.471,11.8,11.8,33,0,36,0.88,1,0.41,4.57,17:05,4/1/22,1.024317628,7.026407023,4.592,11:30,9-May,1.025625524,7.065081037,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
339.6,LK3 x LK10 Biparental Cross,339,6,6S,51,Control,34,4,3/30/22,0.392,0.213,0.663,15.2,76,5,5/11/22,0.311,0.311,0.332,0.332,0.518,0.518,13.1,13.1,34,0,36,2.03,2.13,2.13,4.454,10:40,3/31/22,1.024904461,6.850165637,4.531,10:39,11-May,1.026045973,6.97276815,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
340.1,LK3 x LK10 Biparental Cross,340,1,4N,4,Control,72,2,4/1/22,0.401,0.208,0.718,19.2,116,6,5/13/22,0.324,0.324,0.306,0.306,0.569,0.569,11.7,11.7,36,0,36,1.57,1.81,1.81,6.185,12:02,3/29/22,1.024926273,9.512518989,6.357,11:10,13-May,1.025799728,9.781539408,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
340.2,LK3 x LK10 Biparental Cross,340,2,5N,18,Heat,90,3,4/2/22,0.396,0.178,0.718,17.6,29,6,5/8/22,0.368,0.368,0.247,0.247,0.557,0.557,7.8,7.8,31,0,36,1.28,1.54,1.16,6.449,15:19,3/29/22,1.024645286,9.917087805,6.635,2:38,8-May,1.025226613,10.20622722,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
340.3,LK3 x LK10 Biparental Cross,340,3,6N,28,Control,114,2,4/3/22,0.399,0.218,0.741,15.8,94,8,5/12/22,0.346,0.346,0.418,0.418,0.576,0.576,11,11,35,0,36,1.73,1.95,1.95,6.188,12:10,3/30/22,1.024792918,9.516466829,6.277,15:20,11-May,1.025960268,9.65925747,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
340.4,LK3 x LK10 Biparental Cross,340,4,4S,39,Heat,50,1,3/31/22,0.407,0.236,0.776,14,mort run 1,2,4/29/22,0.32,NA,0.361,NA,0.635,NA,5.6,NA,22,1,22,1.4,1.4,0,6.47,11:42,4/1/22,1.024484961,9.948543893,6.57,NA,4/29/22,1.024899,10.10450365,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
340.5,LK3 x LK10 Biparental Cross,340,5,5S,49,Heat,14,7,3/29/22,0.401,0.192,0.588,15.6,mort run 3,1,5/4/22,0.42,NA,0.243,NA,0.439,NA,9.7,NA,27,1,27,1.46,1.6,1.6,6.794,15:21,4/2/22,1.023854491,10.44328458,6.787,NA,5/4/22,1.025217,10.43998713,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
340.6,LK3 x LK10 Biparental Cross,340,6,6S,58,Control,38,7,3/30/22,NA,NA,0.196,21.9,88,4,5/12/22,0.315,0.315,0.3,0.3,0.51,0.51,14.5,14.5,34,0,36,1.95,2.51,2.51,6.431,12:01,3/31/22,1.024267975,9.88744994,6.48,13:45,11-May,1.026056313,9.972143676,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
341.1,LK3 x LK10 Biparental Cross,341,1,4N,6,Control,78,4,4/1/22,0.398,0.207,0.745,17.8,126,6,5/13/22,0.331,0.331,0.366,0.366,0.541,0.541,12.3,12.3,36,0,36,1.56,1.79,1.79,6.693,15:11,3/28/22,1.025047124,10.29447513,6.775,14:30,13-May,1.025685859,10.42409421,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
341.2,LK3 x LK10 Biparental Cross,341,2,5N,17,Heat,83,4,4/1/22,0.412,0.22,0.741,14.6,50,6,5/9/22,0.456,NA,0.178,NA,0.271,NA,7.8,NA,32,1,32,1.8,1.8,0,6.8,16:20,3/29/22,1.024650556,10.45687449,6.876,6:10,11-May,1.025960268,10.5810187,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
341.3,LK3 x LK10 Biparental Cross,341,3,6N,24,Control,115,3,4/3/22,0.456,0.183,0.722,16,103,7,5/12/22,0.323,0.323,0.343,0.343,0.58,0.58,12,12,35,0,36,2.28,2.63,2.63,6.865,15:39,3/30/22,1.02462063,10.5566641,6.964,12:20,12-May,1.025962899,10.71645085,LK3 x LK10 Biparental Cross,LK3 x LK10 Biparental Cross,25.54585 N 81.40507 W
